transaction_id,cust_id,tran_date,prod_subcat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type,date in format,tran_date,date format,date,month,year
84855358085,272813,23-09-2013,11,6,1,384,40.32,424.32,Flagship store,,23-09-2013,23-09-13,23,09,2013
95105057906,271377,23-09-2013,4,4,4,1277,536.34,5644.34,e-Shop,,23-09-2013,23-09-13,23,09,2013
13468408757,271236,22-09-2013,4,4,-5,-339,177.975,-1872.975,Flagship store,,22-09-2013,22-09-13,22,09,2013
27387831292,269331,22-09-2013,10,5,-4,-926,388.92,-4092.92,e-Shop,,22-09-2013,22-09-13,22,09,2013
57625460846,272666,22-09-2013,4,1,3,900,283.5,2983.5,e-Shop,,22-09-2013,22-09-13,22,09,2013
46646960526,271380,22-09-2013,10,5,5,1494,784.35,8254.35,Flagship store,,22-09-2013,22-09-13,22,09,2013
59592937099,270597,22-09-2013,12,6,4,1112,467.04,4915.04,TeleShop,,22-09-2013,22-09-13,22,09,2013
14476380720,271973,22-09-2013,10,3,2,355,74.55,784.55,Flagship store,,22-09-2013,22-09-13,22,09,2013
56218226781,272757,22-09-2013,4,1,1,1092,114.66,1206.66,MBR,,22-09-2013,22-09-13,22,09,2013
11001785266,272761,22-09-2013,7,5,4,1420,596.4,6276.4,MBR,,22-09-2013,22-09-13,22,09,2013
40654699409,271122,22-09-2013,4,4,5,739,387.975,4082.975,e-Shop,,22-09-2013,22-09-13,22,09,2013
42398119703,268515,22-09-2013,3,1,2,140,29.4,309.4,TeleShop,,22-09-2013,22-09-13,22,09,2013
18785172620,268701,22-09-2013,4,4,4,1085,455.7,4795.7,e-Shop,,22-09-2013,22-09-13,22,09,2013
22533193126,270160,22-09-2013,6,5,2,1408,295.68,3111.68,TeleShop,,22-09-2013,22-09-13,22,09,2013
22856174381,272604,22-09-2013,4,4,2,1018,213.78,2249.78,Flagship store,,22-09-2013,22-09-13,22,09,2013
40107200407,272186,22-09-2013,3,1,3,1369,431.235,4538.235,e-Shop,,22-09-2013,22-09-13,22,09,2013
73247543917,275093,22-09-2013,12,6,2,1217,255.57,2689.57,e-Shop,,22-09-2013,22-09-13,22,09,2013
90566406163,270286,22-09-2013,4,4,4,1247,523.74,5511.74,Flagship store,,22-09-2013,22-09-13,22,09,2013
83851430196,270771,22-09-2013,10,6,3,1189,374.535,3941.535,MBR,,22-09-2013,22-09-13,22,09,2013
90750562538,272059,22-09-2013,2,6,4,1348,566.16,5958.16,MBR,,22-09-2013,22-09-13,22,09,2013
88124772586,272864,22-09-2013,11,6,5,138,72.45,762.45,e-Shop,,22-09-2013,22-09-13,22,09,2013
98807578367,270023,22-09-2013,11,6,3,1142,359.73,3785.73,TeleShop,,22-09-2013,22-09-13,22,09,2013
84405561816,274840,22-09-2013,2,6,4,606,254.52,2678.52,Flagship store,,22-09-2013,22-09-13,22,09,2013
66078020529,269135,22-09-2013,4,4,1,1204,126.42,1330.42,MBR,,22-09-2013,22-09-13,22,09,2013
99963516507,273791,22-09-2013,12,5,2,1053,221.13,2327.13,Flagship store,,22-09-2013,22-09-13,22,09,2013
66942257663,271210,22-09-2013,11,6,4,771,323.82,3407.82,e-Shop,,22-09-2013,22-09-13,22,09,2013
99798790311,274805,22-09-2013,3,2,1,254,26.67,280.67,MBR,,22-09-2013,22-09-13,22,09,2013
30697451045,268486,21-09-2013,3,5,-3,-714,224.91,-2366.91,e-Shop,,21-09-2013,21-09-13,21,09,2013
42965633499,269449,21-09-2013,4,2,3,353,111.195,1170.195,TeleShop,,21-09-2013,21-09-13,21,09,2013
51460462786,273094,21-09-2013,12,6,4,1278,536.76,5648.76,e-Shop,,21-09-2013,21-09-13,21,09,2013
39597644149,271160,21-09-2013,10,3,-5,-208,109.2,-1149.2,e-Shop,,21-09-2013,21-09-13,21,09,2013
37441945287,269387,21-09-2013,9,3,-4,-1414,593.88,-6249.88,e-Shop,,21-09-2013,21-09-13,21,09,2013
9074287285,270455,21-09-2013,3,5,-2,-475,99.75,-1049.75,e-Shop,,21-09-2013,21-09-13,21,09,2013
16634019038,274972,21-09-2013,12,6,3,234,73.71,775.71,TeleShop,,21-09-2013,21-09-13,21,09,2013
6419159391,268700,21-09-2013,11,5,3,1242,391.23,4117.23,Flagship store,,21-09-2013,21-09-13,21,09,2013
59124928460,271344,21-09-2013,12,5,1,536,56.28,592.28,Flagship store,,21-09-2013,21-09-13,21,09,2013
62861989009,274279,21-09-2013,10,6,4,586,246.12,2590.12,MBR,,21-09-2013,21-09-13,21,09,2013
51354169853,274098,21-09-2013,12,5,5,597,313.425,3298.425,e-Shop,,21-09-2013,21-09-13,21,09,2013
79438173564,268572,21-09-2013,1,4,4,1317,553.14,5821.14,TeleShop,,21-09-2013,21-09-13,21,09,2013
64590004273,271595,21-09-2013,4,4,3,571,179.865,1892.865,e-Shop,,21-09-2013,21-09-13,21,09,2013
72179651378,272425,21-09-2013,4,3,1,1425,149.625,1574.625,e-Shop,,21-09-2013,21-09-13,21,09,2013
68066856206,268008,21-09-2013,12,6,5,807,423.675,4458.675,TeleShop,,21-09-2013,21-09-13,21,09,2013
99438726059,267049,21-09-2013,1,1,3,86,27.09,285.09,e-Shop,,21-09-2013,21-09-13,21,09,2013
69839500031,273495,21-09-2013,10,3,5,1439,755.475,7950.475,e-Shop,,21-09-2013,21-09-13,21,09,2013
94880275837,273366,21-09-2013,3,2,1,989,103.845,1092.845,MBR,,21-09-2013,21-09-13,21,09,2013
98913668332,273761,21-09-2013,4,2,3,78,24.57,258.57,TeleShop,,21-09-2013,21-09-13,21,09,2013
96260332917,274977,21-09-2013,9,3,1,453,47.565,500.565,Flagship store,,21-09-2013,21-09-13,21,09,2013
33968369360,270563,20-09-2013,4,1,2,388,81.48,857.48,e-Shop,,20-09-2013,20-09-13,20,09,2013
15942922451,267246,20-09-2013,10,6,5,806,423.15,4453.15,Flagship store,,20-09-2013,20-09-13,20,09,2013
2586292243,268368,20-09-2013,3,5,4,1223,513.66,5405.66,Flagship store,,20-09-2013,20-09-13,20,09,2013
31408259430,268385,20-09-2013,2,6,5,837,439.425,4624.425,TeleShop,,20-09-2013,20-09-13,20,09,2013
48662282932,271643,20-09-2013,2,6,1,1237,129.885,1366.885,Flagship store,,20-09-2013,20-09-13,20,09,2013
41548065485,271605,20-09-2013,1,4,2,1265,265.65,2795.65,e-Shop,,20-09-2013,20-09-13,20,09,2013
53338054126,269423,20-09-2013,5,3,3,1475,464.625,4889.625,MBR,,20-09-2013,20-09-13,20,09,2013
31061178143,274226,20-09-2013,8,3,4,945,396.9,4176.9,MBR,,20-09-2013,20-09-13,20,09,2013
38652177130,268383,20-09-2013,4,3,4,554,232.68,2448.68,MBR,,20-09-2013,20-09-13,20,09,2013
37441945287,269387,20-09-2013,9,3,4,1414,593.88,6249.88,e-Shop,,20-09-2013,20-09-13,20,09,2013
33095112814,272349,20-09-2013,11,5,5,1299,681.975,7176.975,Flagship store,,20-09-2013,20-09-13,20,09,2013
44676991362,271729,20-09-2013,4,1,5,800,420,4420,TeleShop,,20-09-2013,20-09-13,20,09,2013
71290673365,269650,20-09-2013,2,6,4,231,97.02,1021.02,TeleShop,,20-09-2013,20-09-13,20,09,2013
96071000946,268415,20-09-2013,12,5,4,1329,558.18,5874.18,e-Shop,,20-09-2013,20-09-13,20,09,2013
65593134052,271137,20-09-2013,10,5,5,784,411.6,4331.6,e-Shop,,20-09-2013,20-09-13,20,09,2013
93457282663,273507,20-09-2013,4,2,3,969,305.235,3212.235,e-Shop,,20-09-2013,20-09-13,20,09,2013
99405618125,272494,20-09-2013,11,6,2,1458,306.18,3222.18,e-Shop,,20-09-2013,20-09-13,20,09,2013
78837513093,274795,20-09-2013,10,3,2,1053,221.13,2327.13,Flagship store,,20-09-2013,20-09-13,20,09,2013
99957916781,274187,20-09-2013,4,4,2,202,42.42,446.42,TeleShop,,20-09-2013,20-09-13,20,09,2013
66771756185,273907,20-09-2013,11,6,3,1185,373.275,3928.275,MBR,,20-09-2013,20-09-13,20,09,2013
95618235659,269875,20-09-2013,12,5,-3,-476,149.94,-1577.94,e-Shop,,20-09-2013,20-09-13,20,09,2013
27083769027,273732,19-09-2013,3,1,2,1237,259.77,2733.77,Flagship store,,19-09-2013,19-09-13,19,09,2013
39766203942,270293,19-09-2013,8,3,1,1272,133.56,1405.56,e-Shop,,19-09-2013,19-09-13,19,09,2013
59575215387,273972,19-09-2013,10,3,-3,-176,55.44,-583.44,MBR,,19-09-2013,19-09-13,19,09,2013
32644533287,272887,19-09-2013,1,2,1,958,100.59,1058.59,Flagship store,,19-09-2013,19-09-13,19,09,2013
22527572032,273776,19-09-2013,1,1,2,983,206.43,2172.43,TeleShop,,19-09-2013,19-09-13,19,09,2013
18129240745,268997,19-09-2013,1,1,5,631,331.275,3486.275,TeleShop,,19-09-2013,19-09-13,19,09,2013
41403114846,272369,19-09-2013,4,4,2,503,105.63,1111.63,e-Shop,,19-09-2013,19-09-13,19,09,2013
59361634571,272433,19-09-2013,1,1,5,1057,554.925,5839.925,Flagship store,,19-09-2013,19-09-13,19,09,2013
45989791773,268047,19-09-2013,6,5,1,690,72.45,762.45,MBR,,19-09-2013,19-09-13,19,09,2013
53387160961,267987,19-09-2013,11,5,2,841,176.61,1858.61,e-Shop,,19-09-2013,19-09-13,19,09,2013
10759534295,269235,19-09-2013,2,6,3,530,166.95,1756.95,MBR,,19-09-2013,19-09-13,19,09,2013
21661632369,269727,19-09-2013,3,5,4,1047,439.74,4627.74,Flagship store,,19-09-2013,19-09-13,19,09,2013
30985868116,268848,19-09-2013,10,3,4,1390,583.8,6143.8,e-Shop,,19-09-2013,19-09-13,19,09,2013
25840015029,272813,19-09-2013,10,5,3,553,174.195,1833.195,MBR,,19-09-2013,19-09-13,19,09,2013
10596584077,270655,19-09-2013,9,3,3,290,91.35,961.35,e-Shop,,19-09-2013,19-09-13,19,09,2013
6440616564,272722,19-09-2013,2,6,5,242,127.05,1337.05,TeleShop,,19-09-2013,19-09-13,19,09,2013
41168183694,275064,19-09-2013,1,2,2,1224,257.04,2705.04,e-Shop,,19-09-2013,19-09-13,19,09,2013
45601326313,267634,19-09-2013,10,6,5,1383,726.075,7641.075,TeleShop,,19-09-2013,19-09-13,19,09,2013
13160538806,267437,19-09-2013,1,2,1,330,34.65,364.65,Flagship store,,19-09-2013,19-09-13,19,09,2013
64915388667,267358,19-09-2013,11,6,4,1240,520.8,5480.8,Flagship store,,19-09-2013,19-09-13,19,09,2013
71265515844,272067,19-09-2013,1,4,5,876,459.9,4839.9,MBR,,19-09-2013,19-09-13,19,09,2013
91804852597,275226,19-09-2013,11,6,4,993,417.06,4389.06,TeleShop,,19-09-2013,19-09-13,19,09,2013
65114820194,275137,19-09-2013,9,3,2,1398,293.58,3089.58,e-Shop,,19-09-2013,19-09-13,19,09,2013
94635436857,270030,19-09-2013,1,1,2,1187,249.27,2623.27,TeleShop,,19-09-2013,19-09-13,19,09,2013
73214408826,271491,19-09-2013,11,5,4,1199,503.58,5299.58,e-Shop,,19-09-2013,19-09-13,19,09,2013
83889297975,275116,19-09-2013,10,6,1,431,45.255,476.255,e-Shop,,19-09-2013,19-09-13,19,09,2013
63833750229,269016,19-09-2013,10,6,-3,-460,144.9,-1524.9,TeleShop,,19-09-2013,19-09-13,19,09,2013
63833750229,269016,19-09-2013,10,6,-3,-460,144.9,-1524.9,TeleShop,,19-09-2013,19-09-13,19,09,2013
52261844925,271923,18-09-2013,2,6,-4,-270,113.4,-1193.4,TeleShop,,18-09-2013,18-09-13,18,09,2013
48749730333,267375,18-09-2013,1,4,1,1398,146.79,1544.79,MBR,,18-09-2013,18-09-13,18,09,2013
61792566818,271385,18-09-2013,1,4,4,972,408.24,4296.24,MBR,,18-09-2013,18-09-13,18,09,2013
25526424840,273518,18-09-2013,10,3,3,248,78.12,822.12,MBR,,18-09-2013,18-09-13,18,09,2013
17921839490,267016,18-09-2013,12,5,1,1134,119.07,1253.07,TeleShop,,18-09-2013,18-09-13,18,09,2013
50484012668,272476,18-09-2013,1,4,1,378,39.69,417.69,TeleShop,,18-09-2013,18-09-13,18,09,2013
31803201960,268624,18-09-2013,11,5,5,1437,754.425,7939.425,e-Shop,,18-09-2013,18-09-13,18,09,2013
91564013133,274279,18-09-2013,3,1,3,1005,316.575,3331.575,e-Shop,,18-09-2013,18-09-13,18,09,2013
72730098179,268881,18-09-2013,11,6,2,145,30.45,320.45,e-Shop,,18-09-2013,18-09-13,18,09,2013
70225237541,273287,18-09-2013,1,2,5,427,224.175,2359.175,e-Shop,,18-09-2013,18-09-13,18,09,2013
99514449468,272494,18-09-2013,3,5,2,1496,314.16,3306.16,MBR,,18-09-2013,18-09-13,18,09,2013
86631518197,270310,18-09-2013,10,3,5,1320,693,7293,e-Shop,,18-09-2013,18-09-13,18,09,2013
99220847767,267073,18-09-2013,4,1,2,1273,267.33,2813.33,e-Shop,,18-09-2013,18-09-13,18,09,2013
24556422542,273683,17-09-2013,3,1,3,1476,464.94,4892.94,Flagship store,,17-09-2013,17-09-13,17,09,2013
40085850040,270241,17-09-2013,12,6,-3,-343,108.045,-1137.045,TeleShop,,17-09-2013,17-09-13,17,09,2013
12585151245,267316,17-09-2013,10,3,5,1460,766.5,8066.5,Flagship store,,17-09-2013,17-09-13,17,09,2013
44498135124,270009,17-09-2013,9,3,1,1124,118.02,1242.02,e-Shop,,17-09-2013,17-09-13,17,09,2013
38954497500,272098,17-09-2013,12,6,2,906,190.26,2002.26,TeleShop,,17-09-2013,17-09-13,17,09,2013
27387831292,269331,17-09-2013,10,5,4,926,388.92,4092.92,e-Shop,,17-09-2013,17-09-13,17,09,2013
18927897502,275165,17-09-2013,9,3,1,917,96.285,1013.285,Flagship store,,17-09-2013,17-09-13,17,09,2013
62174150487,272938,17-09-2013,1,1,1,527,55.335,582.335,e-Shop,,17-09-2013,17-09-13,17,09,2013
34449742591,267226,17-09-2013,1,1,1,456,47.88,503.88,e-Shop,,17-09-2013,17-09-13,17,09,2013
49217419018,269013,17-09-2013,4,3,5,624,327.6,3447.6,MBR,,17-09-2013,17-09-13,17,09,2013
52261844925,271923,17-09-2013,2,6,4,270,113.4,1193.4,TeleShop,,17-09-2013,17-09-13,17,09,2013
95618235659,269875,17-09-2013,12,5,3,476,149.94,1577.94,e-Shop,,17-09-2013,17-09-13,17,09,2013
63833750229,269016,17-09-2013,10,6,3,460,144.9,1524.9,TeleShop,,17-09-2013,17-09-13,17,09,2013
88177228538,267183,17-09-2013,10,3,5,837,439.425,4624.425,TeleShop,,17-09-2013,17-09-13,17,09,2013
69376934095,270061,17-09-2013,7,5,2,84,17.64,185.64,e-Shop,,17-09-2013,17-09-13,17,09,2013
94910640900,267236,17-09-2013,7,5,3,683,215.145,2264.145,e-Shop,,17-09-2013,17-09-13,17,09,2013
96198376815,272580,17-09-2013,8,3,5,1119,587.475,6182.475,e-Shop,,17-09-2013,17-09-13,17,09,2013
88606743874,271201,17-09-2013,10,5,-5,-1220,640.5,-6740.5,MBR,,17-09-2013,17-09-13,17,09,2013
73146783101,273510,17-09-2013,1,4,3,562,177.03,1863.03,e-Shop,,17-09-2013,17-09-13,17,09,2013
85981380151,268654,17-09-2013,5,3,1,635,66.675,701.675,Flagship store,,17-09-2013,17-09-13,17,09,2013
95112445500,270216,17-09-2013,4,3,-2,-383,80.43,-846.43,TeleShop,,17-09-2013,17-09-13,17,09,2013
53225488283,269596,16-09-2013,7,5,1,912,95.76,1007.76,MBR,,16-09-2013,16-09-13,16,09,2013
37204442734,272768,16-09-2013,10,6,2,1458,306.18,3222.18,MBR,,16-09-2013,16-09-13,16,09,2013
42372841742,275222,16-09-2013,3,1,2,920,193.2,2033.2,MBR,,16-09-2013,16-09-13,16,09,2013
26170819184,267852,16-09-2013,3,2,-5,-927,486.675,-5121.675,MBR,,16-09-2013,16-09-13,16,09,2013
9726520175,274258,16-09-2013,6,5,1,79,8.295,87.295,e-Shop,,16-09-2013,16-09-13,16,09,2013
2537476381,267772,16-09-2013,3,1,2,975,204.75,2154.75,e-Shop,,16-09-2013,16-09-13,16,09,2013
2893544866,275233,16-09-2013,3,1,2,98,20.58,216.58,Flagship store,,16-09-2013,16-09-13,16,09,2013
62560151977,267540,16-09-2013,10,5,5,1222,641.55,6751.55,e-Shop,,16-09-2013,16-09-13,16,09,2013
933067130,270588,16-09-2013,9,3,3,532,167.58,1763.58,TeleShop,,16-09-2013,16-09-13,16,09,2013
31937858775,266883,16-09-2013,10,3,4,468,196.56,2068.56,MBR,,16-09-2013,16-09-13,16,09,2013
36957441426,270351,16-09-2013,3,2,3,361,113.715,1196.715,Flagship store,,16-09-2013,16-09-13,16,09,2013
27469711690,268080,16-09-2013,6,5,-4,-1395,585.9,-6165.9,TeleShop,,16-09-2013,16-09-13,16,09,2013
59120808897,267836,16-09-2013,3,2,3,1323,416.745,4385.745,e-Shop,,16-09-2013,16-09-13,16,09,2013
5064023324,274060,16-09-2013,12,5,5,1317,691.425,7276.425,e-Shop,,16-09-2013,16-09-13,16,09,2013
2286773925,274802,16-09-2013,2,6,4,780,327.6,3447.6,TeleShop,,16-09-2013,16-09-13,16,09,2013
81146508695,269859,16-09-2013,1,4,3,323,101.745,1070.745,e-Shop,,16-09-2013,16-09-13,16,09,2013
77725695028,274048,16-09-2013,10,3,-1,-1498,157.29,-1655.29,TeleShop,,16-09-2013,16-09-13,16,09,2013
99341862695,268011,16-09-2013,10,6,1,1431,150.255,1581.255,e-Shop,,16-09-2013,16-09-13,16,09,2013
99109047002,269789,16-09-2013,5,3,-2,-1131,237.51,-2499.51,TeleShop,,16-09-2013,16-09-13,16,09,2013
64736366936,271392,16-09-2013,3,2,4,1477,620.34,6528.34,e-Shop,,16-09-2013,16-09-13,16,09,2013
73563842075,272718,16-09-2013,2,6,5,332,174.3,1834.3,TeleShop,,16-09-2013,16-09-13,16,09,2013
83169460082,268376,16-09-2013,5,3,-2,-1050,220.5,-2320.5,TeleShop,,16-09-2013,16-09-13,16,09,2013
70452745518,272357,16-09-2013,7,5,1,1092,114.66,1206.66,TeleShop,,16-09-2013,16-09-13,16,09,2013
69927490911,271620,16-09-2013,3,5,4,202,84.84,892.84,Flagship store,,16-09-2013,16-09-13,16,09,2013
36762903926,270450,15-09-2013,10,5,2,714,149.94,1577.94,e-Shop,,15-09-2013,15-09-13,15,09,2013
11548009104,271789,15-09-2013,4,3,4,397,166.74,1754.74,MBR,,15-09-2013,15-09-13,15,09,2013
2956974252,272943,15-09-2013,4,1,5,661,347.025,3652.025,e-Shop,,15-09-2013,15-09-13,15,09,2013
54756656305,267592,15-09-2013,4,2,3,1029,324.135,3411.135,MBR,,15-09-2013,15-09-13,15,09,2013
9074287285,270455,15-09-2013,3,5,2,475,99.75,1049.75,e-Shop,,15-09-2013,15-09-13,15,09,2013
39926196321,267327,15-09-2013,3,5,4,1212,509.04,5357.04,e-Shop,,15-09-2013,15-09-13,15,09,2013
57665834939,274633,15-09-2013,4,4,4,409,171.78,1807.78,MBR,,15-09-2013,15-09-13,15,09,2013
6423977497,274068,15-09-2013,1,2,3,778,245.07,2579.07,Flagship store,,15-09-2013,15-09-13,15,09,2013
42304658907,269329,15-09-2013,10,5,5,650,341.25,3591.25,MBR,,15-09-2013,15-09-13,15,09,2013
23846292710,271615,15-09-2013,3,5,1,1252,131.46,1383.46,TeleShop,,15-09-2013,15-09-13,15,09,2013
25238814419,269094,15-09-2013,12,6,1,948,99.54,1047.54,Flagship store,,15-09-2013,15-09-13,15,09,2013
26170819184,267852,15-09-2013,3,2,5,927,486.675,5121.675,MBR,,15-09-2013,15-09-13,15,09,2013
38693781855,274603,15-09-2013,1,4,4,1325,556.5,5856.5,e-Shop,,15-09-2013,15-09-13,15,09,2013
59627621289,274602,15-09-2013,4,3,5,289,151.725,1596.725,MBR,,15-09-2013,15-09-13,15,09,2013
27404376591,274900,15-09-2013,7,5,5,569,298.725,3143.725,MBR,,15-09-2013,15-09-13,15,09,2013
40040455596,270091,15-09-2013,11,6,1,718,75.39,793.39,TeleShop,,15-09-2013,15-09-13,15,09,2013
13468408757,271236,15-09-2013,4,4,5,339,177.975,1872.975,Flagship store,,15-09-2013,15-09-13,15,09,2013
34441340995,273986,15-09-2013,10,3,3,252,79.38,835.38,e-Shop,,15-09-2013,15-09-13,15,09,2013
65197738726,273184,15-09-2013,3,1,4,1233,517.86,5449.86,Flagship store,,15-09-2013,15-09-13,15,09,2013
99109047002,269789,15-09-2013,5,3,2,1131,237.51,2499.51,TeleShop,,15-09-2013,15-09-13,15,09,2013
64425943945,267792,15-09-2013,1,2,3,869,273.735,2880.735,MBR,,15-09-2013,15-09-13,15,09,2013
85461069560,269466,15-09-2013,4,4,-5,-1233,647.325,-6812.325,MBR,,15-09-2013,15-09-13,15,09,2013
72301303372,267309,15-09-2013,1,2,3,490,154.35,1624.35,e-Shop,,15-09-2013,15-09-13,15,09,2013
80184915515,267241,15-09-2013,12,6,2,286,60.06,632.06,e-Shop,,15-09-2013,15-09-13,15,09,2013
94697199407,273668,15-09-2013,11,5,4,143,60.06,632.06,Flagship store,,15-09-2013,15-09-13,15,09,2013
68585561090,268858,15-09-2013,1,1,5,220,115.5,1215.5,MBR,,15-09-2013,15-09-13,15,09,2013
95469466451,272228,15-09-2013,3,5,3,1422,447.93,4713.93,TeleShop,,15-09-2013,15-09-13,15,09,2013
99534082916,268669,15-09-2013,1,2,3,1033,325.395,3424.395,MBR,,15-09-2013,15-09-13,15,09,2013
72724776243,273373,15-09-2013,8,3,3,1218,383.67,4037.67,TeleShop,,15-09-2013,15-09-13,15,09,2013
66612783962,268025,15-09-2013,5,3,2,447,93.87,987.87,e-Shop,,15-09-2013,15-09-13,15,09,2013
30697451045,268486,14-09-2013,3,5,3,714,224.91,2366.91,e-Shop,,14-09-2013,14-09-13,14,09,2013
54317320709,270561,14-09-2013,4,1,4,977,410.34,4318.34,MBR,,14-09-2013,14-09-13,14,09,2013
56149483766,273888,14-09-2013,7,5,2,577,121.17,1275.17,TeleShop,,14-09-2013,14-09-13,14,09,2013
10256756885,270908,14-09-2013,4,3,4,987,414.54,4362.54,MBR,,14-09-2013,14-09-13,14,09,2013
41598215412,268025,14-09-2013,10,5,2,1143,240.03,2526.03,e-Shop,,14-09-2013,14-09-13,14,09,2013
18840327077,270404,14-09-2013,4,2,3,377,118.755,1249.755,TeleShop,,14-09-2013,14-09-13,14,09,2013
49170631113,273306,14-09-2013,4,3,3,649,204.435,2151.435,e-Shop,,14-09-2013,14-09-13,14,09,2013
27553538151,272526,14-09-2013,12,5,4,288,120.96,1272.96,MBR,,14-09-2013,14-09-13,14,09,2013
46689385603,271292,14-09-2013,1,4,5,680,357,3757,Flagship store,,14-09-2013,14-09-13,14,09,2013
28865027062,271587,14-09-2013,12,5,3,1100,346.5,3646.5,e-Shop,,14-09-2013,14-09-13,14,09,2013
17769699359,270670,14-09-2013,1,2,4,998,419.16,4411.16,Flagship store,,14-09-2013,14-09-13,14,09,2013
1824180129,271675,14-09-2013,4,1,5,425,223.125,2348.125,Flagship store,,14-09-2013,14-09-13,14,09,2013
27263429278,267558,14-09-2013,9,3,1,483,50.715,533.715,e-Shop,,14-09-2013,14-09-13,14,09,2013
82158839995,274110,14-09-2013,3,5,5,682,358.05,3768.05,e-Shop,,14-09-2013,14-09-13,14,09,2013
84767196241,268929,14-09-2013,2,6,3,1366,430.29,4528.29,MBR,,14-09-2013,14-09-13,14,09,2013
65743246843,274006,14-09-2013,2,6,-3,-304,95.76,-1007.76,e-Shop,,14-09-2013,14-09-13,14,09,2013
83169460082,268376,14-09-2013,5,3,2,1050,220.5,2320.5,TeleShop,,14-09-2013,14-09-13,14,09,2013
88606743874,271201,14-09-2013,10,5,5,1220,640.5,6740.5,MBR,,14-09-2013,14-09-13,14,09,2013
72752346715,267635,14-09-2013,1,1,1,744,78.12,822.12,e-Shop,,14-09-2013,14-09-13,14,09,2013
87832525318,273231,14-09-2013,12,5,2,234,49.14,517.14,Flagship store,,14-09-2013,14-09-13,14,09,2013
77343291168,269460,14-09-2013,3,2,3,663,208.845,2197.845,TeleShop,,14-09-2013,14-09-13,14,09,2013
36609410762,268812,13-09-2013,5,3,2,784,164.64,1732.64,e-Shop,,13-09-2013,13-09-13,13,09,2013
56650648776,271320,13-09-2013,2,6,2,791,166.11,1748.11,Flagship store,,13-09-2013,13-09-13,13,09,2013
49751711071,272322,13-09-2013,7,5,2,407,85.47,899.47,e-Shop,,13-09-2013,13-09-13,13,09,2013
43810786448,271868,13-09-2013,1,1,4,91,38.22,402.22,MBR,,13-09-2013,13-09-13,13,09,2013
36890623300,269239,13-09-2013,12,6,5,207,108.675,1143.675,MBR,,13-09-2013,13-09-13,13,09,2013
1341875743,272704,13-09-2013,2,6,3,1468,462.42,4866.42,TeleShop,,13-09-2013,13-09-13,13,09,2013
10610628997,271185,13-09-2013,12,5,3,917,288.855,3039.855,TeleShop,,13-09-2013,13-09-13,13,09,2013
39597644149,271160,13-09-2013,10,3,5,208,109.2,1149.2,e-Shop,,13-09-2013,13-09-13,13,09,2013
31892266026,272839,13-09-2013,10,6,2,663,139.23,1465.23,TeleShop,,13-09-2013,13-09-13,13,09,2013
15267359205,266987,13-09-2013,11,5,5,1445,758.625,7983.625,e-Shop,,13-09-2013,13-09-13,13,09,2013
20842503646,273686,13-09-2013,10,5,3,300,94.5,994.5,MBR,,13-09-2013,13-09-13,13,09,2013
11146026763,268364,13-09-2013,4,3,-3,-561,176.715,-1859.715,e-Shop,,13-09-2013,13-09-13,13,09,2013
18937392179,272864,13-09-2013,10,6,-3,-1180,371.7,-3911.7,MBR,,13-09-2013,13-09-13,13,09,2013
74141897668,272267,13-09-2013,1,1,5,1317,691.425,7276.425,Flagship store,,13-09-2013,13-09-13,13,09,2013
78832422682,267534,13-09-2013,12,5,-4,-730,306.6,-3226.6,TeleShop,,13-09-2013,13-09-13,13,09,2013
73094219905,269843,13-09-2013,4,1,5,619,324.975,3419.975,Flagship store,,13-09-2013,13-09-13,13,09,2013
37459325933,270662,12-09-2013,12,6,3,849,267.435,2814.435,MBR,,12-09-2013,12-09-13,12,09,2013
56999913276,273150,12-09-2013,3,2,2,1426,299.46,3151.46,Flagship store,,12-09-2013,12-09-13,12,09,2013
59575215387,273972,12-09-2013,10,3,3,176,55.44,583.44,MBR,,12-09-2013,12-09-13,12,09,2013
12733093003,273832,12-09-2013,11,6,1,156,16.38,172.38,Flagship store,,12-09-2013,12-09-13,12,09,2013
50939082992,274258,12-09-2013,10,6,3,502,158.13,1664.13,TeleShop,,12-09-2013,12-09-13,12,09,2013
61593722890,272497,12-09-2013,7,5,1,1262,132.51,1394.51,TeleShop,,12-09-2013,12-09-13,12,09,2013
4569568692,272410,12-09-2013,3,2,3,294,92.61,974.61,TeleShop,,12-09-2013,12-09-13,12,09,2013
62080052950,275181,12-09-2013,12,5,1,471,49.455,520.455,Flagship store,,12-09-2013,12-09-13,12,09,2013
52365996631,271106,12-09-2013,10,5,-3,-533,167.895,-1766.895,e-Shop,,12-09-2013,12-09-13,12,09,2013
35896383575,267490,12-09-2013,6,5,3,349,109.935,1156.935,TeleShop,,12-09-2013,12-09-13,12,09,2013
94978162195,271859,12-09-2013,1,1,3,320,100.8,1060.8,e-Shop,,12-09-2013,12-09-13,12,09,2013
69837110084,271654,12-09-2013,10,3,5,779,408.975,4303.975,e-Shop,,12-09-2013,12-09-13,12,09,2013
71837526357,273707,12-09-2013,6,5,4,358,150.36,1582.36,e-Shop,,12-09-2013,12-09-13,12,09,2013
83909248643,270889,12-09-2013,4,4,2,840,176.4,1856.4,MBR,,12-09-2013,12-09-13,12,09,2013
79508049832,268534,12-09-2013,4,2,5,74,38.85,408.85,e-Shop,,12-09-2013,12-09-13,12,09,2013
